X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
457.0,457.0,train,0.0010045031338341772,69.15337937623875,0.8555924163861162
458.0,458.0,train,0.0011428578922887023,73.52081871299872,0.8893792669961865
459.0,459.0,train,4.964746966164638E-4,43.78502546377758,0.6157373481038722
461.0,461.0,train,7.851901568140495E-4,61.559657097170415,0.7796685181888955
463.0,463.0,train,0.0013406963772287209,78.94467329843962,0.9244357371505901
465.0,465.0,train,0.0019129240753716994,89.49064584552144,0.9749061992008664
466.0,466.0,train,3.4353136576903946E-4,32.09718807666532,0.48407441635767645
470.0,470.0,train,5.340542735191385E-4,46.218362325455075,0.6425728773755376
471.0,471.0,train,3.0618146244600016E-4,28.933921604706427,0.4455842234915709
472.0,472.0,train,7.5983801386563E-4,59.553679110717155,0.7686405542796728
473.0,473.0,train,2.4511163910687035E-4,23.186368265584537,0.3763668552790388
474.0,474.0,train,9.444772964069957E-4,66.81005051672591,0.8378898652420521
475.0,475.0,train,9.58588509423523E-4,67.61644271469311,0.8422373740497067
477.0,477.0,train,0.0010212151765036192,69.82528339413734,0.8601675406455997
479.0,479.0,train,2.398027220364209E-4,22.783424502406596,0.3699560371046676
480.0,480.0,train,9.58005048906705E-4,67.55801730832216,0.8420599488514249
72.0,72.0,test,6.652585101349674E-4,54.43675384698833,0.7224019147142071
53.0,53.0,test,2.5230976881633475E-4,23.754041555123813,0.3849549496852698
1.0,1.0,test,0.0024994941309078003,94.08984193702247,0.991893805561795
284.0,284.0,test,3.423372405566194E-4,32.001733713335305,0.48288620921293823
288.0,288.0,test,5.113297325380787E-4,44.807378511014754,0.626578068114727
242.0,242.0,test,5.185160280366229E-4,45.22985405248742,0.6317120908129219
79.0,79.0,test,0.0011933558407377712,74.61638006129085,0.8996337257497998
331.0,331.0,test,1.9540331443127355E-4,19.14301543913573,0.3136948066648262
429.0,429.0,test,2.640381163062213E-4,24.814243009338135,0.39869544463719064
413.0,413.0,test,6.583552533466001E-4,54.145118222718466,0.7186855606975207
280.0,280.0,test,3.264285979700111E-4,30.403986878595376,0.46679284768259066
455.0,455.0,test,5.195007071490945E-4,45.274595119870376,0.632410043435363
219.0,219.0,test,1.686049072204968E-4,16.010407100069038,0.2773334196423288
306.0,306.0,test,2.946595305833903E-4,27.647731242339447,0.4331406456058051
460.0,460.0,test,1.1311171655788342E-4,10.406797552434822,0.1957965492749576
227.0,227.0,test,4.2366064361236226E-4,38.669859554538846,0.5578725230203367
319.0,319.0,test,0.0011552486566888832,73.77599046455505,0.8919885262077495
237.0,237.0,test,0.0016517431645106913,86.27683356889227,0.9584968086494147
277.0,277.0,test,0.0013620086395360336,79.5151146630837,0.9274753392582429
403.0,403.0,test,0.003133129411844607,96.08681986321211,0.9976083874702116
361.0,361.0,test,6.316883810198289E-4,53.20415180757047,0.7038561878811176
65.0,65.0,test,0.001211026484259598,74.77261070544682,0.9029928396953026
276.0,276.0,test,3.888382257635386E-4,35.78206601143299,0.5271956972731608
399.0,399.0,test,5.765175778347964E-4,49.13246556805877,0.670647548448849
169.0,169.0,test,7.091014452478263E-4,56.618453539920345,0.7448852294050274
431.0,431.0,test,3.704765188219609E-4,34.41072945360506,0.5101720030862075
123.0,123.0,test,5.896862554644156E-4,50.09655247593991,0.6788976933904662
88.0,88.0,test,1.5583292049138503E-4,14.916009859274046,0.2593320403965449
112.0,112.0,test,0.0013486872593466617,79.1941899854583,0.9255900627047876
478.0,478.0,test,0.0014001691545580865,80.31630314989377,0.9326156570880242
220.0,220.0,test,4.1651868797050625E-4,38.25431888297227,0.5517474493691039
255.0,255.0,test,2.513295090250496E-4,23.69668519816536,0.38379239377506513
80.0,80.0,test,1.657795358872994E-4,15.768702955012712,0.2733892865796659
468.0,468.0,test,3.532893788199528E-4,32.9330318797488,0.4936823163243884
420.0,420.0,test,0.0010533187212504959,70.91147096276514,0.8685535666399147
427.0,427.0,test,3.6191767676966343E-4,33.73771062147351,0.5020287208976633
165.0,165.0,test,1.4859128353425274E-4,14.325066812481193,0.24892688039954858
476.0,476.0,test,9.855934180520182E-4,68.47812411400727,0.850234882151018
318.0,318.0,test,6.589154211573112E-4,54.163218341560665,0.7189889717995306
44.0,44.0,test,0.0011071135210159193,72.30843272295259,0.8814936037492638
236.0,236.0,test,2.855652148443093E-4,26.973285980186418,0.42312195767214755
316.0,316.0,test,8.882764687331478E-4,65.27396511099646,0.819353244026392
462.0,462.0,test,7.679177865248585E-4,60.31767475094644,0.7722138291370064
11.0,11.0,test,1.8579079452517332E-4,18.128534944521242,0.3008674412254928
47.0,47.0,test,0.0011428578922887023,73.52081871299872,0.8893792669961865
245.0,245.0,test,6.990545912225004E-4,56.364197400508495,0.7398994748917692
467.0,467.0,test,1.359505893086788E-4,13.07135903352966,0.2304125781109565
442.0,442.0,test,2.5881709509267424E-4,24.346496991809456,0.3926170142112746
58.0,58.0,test,6.898013413447507E-4,56.173851679506996,0.7352213942521212
258.0,258.0,test,5.64019713246129E-6,0.07283463072471333,0.010806687900424605
116.0,116.0,test,7.636491415767512E-4,60.01197511709256,0.7703329543736301
369.0,369.0,test,0.0015775239424089759,84.62017944331421,0.9521175408127837
168.0,168.0,test,2.9879366708010236E-4,28.26235433654942,0.4376372790236288
444.0,444.0,test,0.0019502452978660374,90.12222104072491,0.9766470405205188
397.0,397.0,test,6.567327673763116E-4,54.09269252398947,0.7178049023113303
206.0,206.0,test,8.714376307722773E-4,64.72737977343915,0.8133971578377968
141.0,141.0,test,7.679177865248585E-4,60.31767475094644,0.7722138291370064
381.0,381.0,test,8.066417796007306E-4,62.54722708028506,0.7885882037291225
411.0,411.0,test,0.0017763157332460373,87.6264993824742,0.9673518340643142
181.0,181.0,test,8.311281837436816E-4,63.308877274711456,0.7983292793509272
68.0,68.0,test,0.0014162062955458267,80.90082562943829,0.9346656395404789
390.0,390.0,test,0.001794805909795764,87.79539641935698,0.9684943008331177
201.0,201.0,test,0.0031293739178389155,96.07339159475428,0.9975910220440041
364.0,364.0,test,0.0010707182328086858,71.58877912321948,0.8728865120006917
46.0,46.0,test,0.0010202459218623145,69.80648645519474,0.8599061999685564
186.0,186.0,test,3.328474952815223E-4,30.960424231252798,0.47334568828321333
464.0,464.0,test,4.324701843757653E-4,39.36067632851318,0.565312581904995
30.0,30.0,test,8.807664525644819E-4,64.99502767873649,0.816720721903572
269.0,269.0,test,6.289862559803364E-4,53.030585192100716,0.7023105969716537
301.0,301.0,test,7.002171184526921E-4,56.39215212620216,0.740481328521394
167.0,167.0,test,3.328752343684897E-4,30.9636233466679,0.4733738307269233
375.0,375.0,test,4.8177890612482175E-4,42.83796914534739,0.6047032003332877
117.0,117.0,test,4.6642097445079403E-4,41.79344388620243,0.5928331647242255
253.0,253.0,test,8.173930376043828E-4,62.86711388370768,0.7929218592512403
250.0,250.0,test,0.0024254398331590133,93.93943007657717,0.9906508099445882
212.0,212.0,test,1.3083487110539274E-4,12.518961035656625,0.2227907008766803
202.0,202.0,test,0.001458393927323183,82.00629938366525,0.9397654487553903
173.0,173.0,test,0.0016869782882321582,86.4902688694381,0.9612204923266358
443.0,443.0,test,0.003438620904956429,98.4234437339656,0.9986722886807148
330.0,330.0,test,0.0014579535998536072,81.99542098496595,0.9397143322360798
12.0,12.0,test,5.806181501526764E-5,3.936998733869193,0.10582398007914862
469.0,469.0,test,1.0120243464806346E-4,8.989190511176943,0.1771328150234991
96.0,96.0,test,1.7565453784304757E-4,16.96524874951453,0.2870813914416457
149.0,149.0,test,3.0576475676880965E-4,28.90204870509584,0.4451389827170604
352.0,352.0,test,2.1877536480078872E-4,21.28740613399198,0.343910277133075
271.0,271.0,test,5.566113826468011E-4,47.85832128952334,0.6577722128678272
412.0,412.0,test,0.001294937258453736,76.7786017023217,0.9174721610540699
132.0,132.0,test,1.3546843361374208E-4,13.01357532122582,0.22969741916279418
120.0,120.0,test,0.0017662789227917274,87.50168438836636,0.9667144290268748
302.0,302.0,test,8.036866747899983E-5,6.368813436150695,0.14343532843154916
285.0,285.0,test,9.86481361617881E-4,68.50909171170416,0.8504908469524445
198.0,198.0,test,6.898013413447507E-4,56.173851679506996,0.7352213942521212
293.0,293.0,test,7.539098659944135E-4,59.212802563074675,0.7659832328055005
294.0,294.0,test,1.4379711257865087E-5,0.39761781226663667,0.027321485999091788
448.0,448.0,test,1.3442105562281958E-4,12.900746229362653,0.22814160179843423
347.0,347.0,test,4.5748196830722746E-4,41.344802606840524,0.5857608434992776
