C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Building_Density_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/DistWater_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/NOx_Stand_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/RGS_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Runoff_Coefficient_Standardised_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Slope_Proj_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/SoilMoisture_32bit_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Traffic_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Reversed/Wood_Resample_Reversed.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/Grass_Stand.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_median.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/NDVI_StDev.tif,C:/GIS_Course/MScThesis-MaviSantarelli/data/Predictors/Input/VegHeight.tif
1.0,0.95231414,0.95505416,0.9252514,0.64782095,0.9540632,0.65901816,0.9236526,0.9940865,0.7934758,0.83631545,0.28522173,0.16458693
1.0,0.96873665,0.8802123,0.9822546,0.5300354,0.97794485,0.3583703,0.83061457,0.96590734,0.4015487,0.70817727,0.25133574,0.16334276
0.9637774,0.9860834,0.6927644,0.9407384,0.76560664,0.7410017,0.23801166,0.42804694,0.99344593,0.083320975,0.86787117,0.34606594,0.3467032
1.0,0.80472815,0.9097862,0.75802374,0.76560664,0.9446506,0.20752287,0.8559857,1.0,0.23434809,0.82531255,0.3076976,0.3780025
1.0,0.8950692,0.9277203,0.99767584,0.64782095,0.9844325,0.25932384,0.7833177091501417,0.9720111,0.11277972,0.7589418892405064,0.3237231269789326,0.10406644
1.0,0.9583002,0.98581284,0.59111905,0.8244994,0.6167034,0.30918485,0.9530925,0.99506986,0.31979853,0.7300605,0.33879104,0.18375766
0.9556618,0.97955596,0.69534034,0.94280577,0.64782095,0.79558414,0.23831433,0.43874985,1.0,0.0821227,0.8566649,0.353186,0.27969527
1.0,0.9751729,0.8269727,0.98957866,0.76560664,0.9338548,0.31688774,0.70710945,1.0,0.4673529,0.80063885,0.36713007,0.19728394
1.0,0.97794455,0.7883467,0.9996569,0.64782095,0.81250465,0.42465556,0.87430847,0.98310614,0.2532414,0.90717226,0.2612812,0.19348516
0.9561414,0.88582575,0.8596155,0.99127847,0.76560664,0.9638096,0.2584378,0.5698606,0.9976434,0.5576909,0.72989637,0.20907035,0.37311307
1.0,0.99746114,0.72877645,0.9018663,0.64782095,0.98803115,0.2650206,0.75764596,0.9962394,0.4273716,0.7155252,0.36415365,0.25417113
1.0,0.8659948,0.8267485,0.8762615,0.64782095,0.9465417,0.52925265,0.85871214,0.95635396,0.6290363,0.8341874,0.326023,0.21173473
1.0,0.91582954,0.8422894,0.95935416,0.76560664,0.9010717,0.3202169,0.72626543,0.99873483,0.4138512,0.8324779,0.27907845,0.16458297
1.0,0.9952691,0.8952719,0.9199569,1.0,0.97688824,0.6174971,0.7409291,0.9958043,0.6202119,0.69281054,0.43431163,0.26174635
0.99665916,0.9537959,0.66553056,0.9238297,0.76560664,0.7910372,0.2370311,0.359689,1.0,0.09173523,0.8240811,0.38562962,0.44428217
1.0,0.9924524,0.98578686,0.6026416,0.76560664,0.65309,0.3099206,0.95205134,0.998923,0.31818014,0.7354842,0.42054218,0.35014352
0.97960293,0.94070745,0.8489245,0.90218854,0.058892846,0.958256,0.26658463,0.6616208,0.9841224,0.37464237,0.5723684,0.11655192,0.0
1.0,0.9709578,0.9835094,0.56570125,0.76560664,0.93366426,0.35134894,0.9555834,1.0,0.26235002,0.75204617,0.405303,0.41930887
1.0,0.9847493,0.9565103,0.98830456,0.76560664,0.8723478,0.29502732,0.9746713,0.99799687,0.35415992,0.79468095,0.3766427,0.3353343
1.0,0.9958842,0.8137069,0.98574656,0.64782095,0.9613973,0.31662756,0.70172685,0.99181336,0.46674055,0.7306747,0.3085142,0.25869018
1.0,0.9086382,0.9400853,0.6547036,0.8244994,0.95921093,0.31356543,0.9148077,0.8726276,0.33949792,0.7912757,0.32154027,0.29483148
1.0,0.8622641,0.91472065,0.8465966,0.64782095,0.9571737,0.42663872,0.9020545,0.95887035,0.5154125,0.76950854,0.29051486,0.10406644
0.9999985,0.89931846,0.8896506,0.9990285,0.58892816,0.9401213,0.39221394,0.8199625,0.9967361,0.37644497,0.79837656,0.23216765,0.13008304
0.9996965,0.97396046,0.93200076,0.9476722,0.76560664,0.96919954,0.61450684,0.93609107,1.0,0.838027,0.8330244,0.3919697,0.3495848
0.8544231,0.86958355,0.9445053,0.9548916,0.058892846,0.95172364,0.5286052,0.9080227,0.9945069,0.8215137,0.5409917,0.098247446,0.0
0.93043673,0.992553,0.7147411,0.86164194,0.76560664,0.8875933,0.23273045,0.28798938,1.0,0.14441451,0.8735628,0.3203882,0.4796678
1.0,0.92530316,0.9499574,0.98918986,0.76560664,0.9792104,0.2563823,0.9243781,0.9977799,0.7079126,0.77641463,0.43936408,0.3479434
1.0,0.9563299,0.64037776,0.9528816,0.8244994,0.7500161,0.24032962,0.43503022,0.9774484,0.06816046,0.8087237,0.32532907,0.13008304
1.0,0.98290086,0.9564999,0.9875214,0.64782095,0.8750654,0.2917986,0.9748197,0.9930671,0.35339415,0.79646885,0.344432,0.32340667
1.0,0.86409765,0.8910028,0.89983946,0.76560664,0.9525665,0.24509966,0.83597434,1.0,0.31791666,0.75753796,0.38752395,0.3597095
0.9999947,0.9677906,0.96972775,0.9872502,0.58892816,0.9401854,0.68266916,0.93363965,1.0,0.5949183,0.78924614,0.38560337,0.6131912
1.0,0.9853671,0.8625222,0.96234953,0.76560664,0.9852888,0.6721275,0.7591007,0.9930609,0.5646496,0.8207044,0.2757399,0.15970547
0.9945854,0.8997396,0.83857644,0.968475,0.058892846,0.94107026,0.14011121,0.80648977,0.9820158,0.41594586,0.6556344,0.2071643,0.08677283
1.0,0.9023088,0.92851645,0.9471536,0.58892816,0.9419452,0.48032475,0.91455996,0.9526202,0.31015787,0.7905563,0.51706797,0.05203322
1.0,0.91181535,0.982356,0.44840807,0.76560664,0.8403005,0.23456371,0.95774126,1.0,0.38433185,0.8011628,0.43816495,0.32809117
0.9993382,0.99213755,0.952474,0.944959,0.76560664,0.98151565,0.14805561,0.90813094,1.0,0.5353838,0.78518236,0.3751682,0.48979253
0.9987693,0.88582575,0.8805439,0.9477656,0.76560664,0.9673195,0.34198886,0.8121406,0.99558187,0.77097756,0.79714155,0.34732202,0.27713668
1.0,0.9753345,0.82782114,0.98980737,0.64782095,0.94426066,0.31795806,0.7102102,0.997448,0.4686994,0.739435,0.38656148,0.22946496
1.0,1.0,0.94060856,0.9368731,1.0,0.9873312,0.49662644,0.89675987,0.99073946,0.7011418,0.47055468,0.43922323,0.0
1.0,0.7552013,0.98616546,0.7854651,0.64782095,0.9250492,0.19255018,0.94474316,0.9240506,0.447406,0.7343474,0.38302112,0.14473076
0.7962793,0.912471,0.7609159,0.8868679,0.058892846,0.9844174,0.17825049,0.67976636,0.98965913,0.2852454,0.6954284,0.41060385,0.15948352
1.0,0.494698,0.9665859,0.9597008,0.5300354,0.9566138,0.2928568,0.96461326,0.7492381,0.596908,0.7618125,0.2554862,0.15321805
1.0,0.9712536,0.9415622,0.98661065,0.76560664,0.97957265,0.87614846,0.9063531,0.9979088,0.6716049,0.8122171,0.29455042,0.3443061
1.0,0.9963545,0.82307065,0.95580125,0.76560664,0.9902265,0.6141613,0.69899774,1.0,0.49845186,0.79985636,0.4120605,0.31664693
1.0,0.8622641,0.91472065,0.8465966,0.64782095,0.9571737,0.42663872,0.9020545,0.95887035,0.5154125,0.76950854,0.29051486,0.10406644
0.9741727,0.99651694,0.9483968,0.94807404,0.76560664,0.9740831,0.14642125,0.90711284,1.0,0.53937,0.7463042,0.3710691,0.41174272
0.99828,0.9605826,0.94904524,0.92330974,0.76560664,0.94654393,0.14651072,0.9081782,1.0,0.5235878,0.8189966,0.30114868,0.41246298
0.8831687,0.93949676,0.9840808,0.9994137,0.058892846,0.865251,0.31354314,0.9502396,0.9879458,0.7823841,0.71953547,0.09673721,0.10137204
1.0,1.0,0.9574916,0.9994718,0.58892816,0.9870892,0.21956116,0.9075138,0.9722195,0.26315603,0.4566666,0.34679082,0.0057632094
1.0,0.9208813,0.84914416,0.9610522,0.64782095,0.9155767,0.32106996,0.72514117,0.98420584,0.41299653,0.92091495,0.25654346,0.10406644
0.9989259,0.9595474,0.5062965,0.9971978,0.76560664,0.99590015,0.2498706,0.5544097,0.99666464,0.08936189,0.7554031,0.41755733,0.2504386
1.0,0.9939515,0.96552885,0.6713226,0.76560664,0.832299,0.15975201,0.9485419,0.99827874,0.5167235,0.687556,0.49131557,0.2895882
1.0,1.0,0.8809729,0.9902416,1.0,0.9787066,0.36955506,0.8558668,0.9471008,0.38353232,0.52149373,0.36832237,0.027138058
0.99852324,0.8925059,0.7376007,0.8975949,0.058892846,0.9552058,0.2117871,0.4566245,0.9676431,0.11632767,0.59358263,0.45906854,0.2460771
1.0,0.7388824,0.9728834,0.9389137,0.76560664,0.9082822,0.8133091,0.953586,1.0,0.63603795,0.8102029,0.38337713,0.35574523
0.941706,0.9399029,0.7816053,0.9883355,0.058892846,0.80052066,0.42473704,0.89098847,0.99813384,0.2989892,0.77387047,0.2343721,0.28666323
1.0,0.9275392,0.805145,0.9095041,0.76560664,0.9803039,0.581403,0.7616431,0.9965628,0.55189735,0.7824178,0.39982852,0.23686957
1.0,0.6838989,0.97406375,0.98535246,0.76560664,0.9030071,0.2890699,0.9177026,1.0,0.73442525,0.79868275,0.40160233,0.43940076
0.9396085,0.9516912,0.75788105,0.89593214,0.058892846,0.90672445,0.3685857,0.7334229,0.98775375,0.3338859,0.7342996,0.28247124,0.32232404
1.0,0.99505097,0.9311263,0.621524,0.76560664,0.881078,0.28899467,0.8492311,0.9993156,0.6372693,0.75498664,0.49243888,0.2858597
0.6019388,0.9901817,0.67808723,0.8522136,0.058892846,0.95145065,0.23814213,0.31908435,0.9923802,0.16559735,0.6101056,0.2304997,0.028816046
1.0,0.94706005,0.63505465,0.93569124,0.0,0.5579251,0.23872441,0.38792562,0.97422534,0.07918561,0.713782,0.24068867,0.23867248
0.9184161,0.94810367,0.8728344,0.9709529,0.058892846,0.90573955,0.33113486,0.8552888,0.99184394,0.51386476,0.69693,0.29664248,0.27670288
1.0,0.89601564,0.97476196,0.9204444,0.64782095,0.96102124,0.3730862,0.9440011,0.9641482,0.5991147,0.83292496,0.3189641,0.10406644
0.93509114,0.7734266,0.95657253,0.9842799,0.058892846,0.96228856,0.324422,0.93574154,0.98835486,0.6788498,0.6358062,0.25789377,0.14302707
1.0,0.98730177,0.93488777,0.93671256,0.76560664,0.97378916,0.62217104,0.9334176,1.0,0.8405158,0.80386883,0.32586083,0.2917844
1.0,0.9713641,0.89875805,0.989653,0.64782095,0.99175614,0.61977917,0.713451,0.96250093,0.45279628,0.77480257,0.31337613,0.19348516
1.0,0.9765173,0.9824798,0.8092318,0.76560664,0.8227941,0.31639224,0.95114315,1.0,0.3334236,0.7976158,0.42956328,0.39313072
0.99451256,0.9884753,0.6569823,0.97030777,0.76560664,0.9975723,0.2733211,0.60767376,1.0,0.24132638,0.7730868,0.39177045,0.41378137
0.9906975,0.97925454,0.68922406,0.9431085,0.76560664,0.7309309,0.2384162,0.4355504,0.9986752,0.081259385,0.8408757,0.3274863,0.3512262
1.0,0.95118904,0.7715207,0.8020257,0.76560664,0.7772495,0.21090716,0.55296266,0.99799687,0.21408932,0.8157228,0.35443026,0.32644978
0.99979013,0.99202335,0.88911784,0.81417507,0.76560664,0.8946802,0.23580176,0.5817683,0.99800485,0.32706705,0.81324947,0.30903834,0.34382558
1.0,1.0,0.9440156,1.0,1.0,0.9956108,0.86770093,0.90691775,0.96051884,0.6543405,0.50608176,0.5138044,0.0
0.9863062,0.9665249,0.6715733,0.97172135,0.76560664,0.96461755,0.2982031,0.46938747,0.9992003,0.3145905,0.76713175,0.36252534,0.31040037
1.0,0.97114694,0.6387614,0.95309293,0.058892846,0.9854017,0.32443625,0.7256912,0.97058296,0.29894787,0.6272345,0.20004632,0.098744996
0.99122125,0.9713592,0.9124074,0.9913215,0.76560664,0.975202,0.62085617,0.78047776,0.9923098,0.51314133,0.77748173,0.26314342,0.2114117
0.80213547,0.95063895,0.64787805,0.96467644,0.58892816,0.77920365,0.24281663,0.4770838,1.0,0.058081504,0.81266826,0.41264904,0.44336104
0.9999999,0.9765254,0.9531277,0.91327655,0.76560664,0.94852716,0.14791042,0.90871125,1.0,0.51162636,0.8227143,0.3257806,0.32448936
0.9685866,0.99651694,0.9483968,0.94807404,0.76560664,0.97577363,0.14659965,0.90716887,0.9974051,0.5388802,0.768933,0.36344776,0.411184
1.0,0.7713195,0.98623604,0.7851911,0.64782095,0.8609354,0.19223815,0.9415335,0.8939773,0.44817814,0.7973802,0.25104016,0.13008304
0.9087604,0.86603653,0.88607943,0.78036284,0.58892816,0.98098034,0.4143247,0.7383565,0.99941075,0.3246449,0.87648165,0.280189,0.42350885
0.9954959,0.92103344,0.93567675,0.9920311,0.58892816,0.96549666,0.4803247,0.95104086,0.92072374,0.3483864,0.6409102,0.37055865,0.065917306
1.0,0.93070644,0.9810267,0.60622615,0.64782095,0.92929566,0.36300206,0.96190804,0.9903043,0.21903215,0.7580858,0.32912952,0.25004137
0.9218689,0.9461275,0.8731034,0.8248707,0.058892846,0.8952964,0.44874358,0.65317285,0.9959675,0.24977621,0.7622905,0.1637701,0.2135514
1.0,0.924948,0.91452026,0.8433837,0.76560664,0.98015594,0.3334365,0.9057683,1.0,0.45785522,0.7981207,0.35693222,0.2890643
1.0,0.5544721,0.97484463,0.98110616,0.76560664,0.8327146,0.28762335,0.9335864,1.0,0.76948,0.82268924,0.3588759,0.39205205
0.9999977,0.96829474,0.670002,0.97672033,0.5300354,0.98311645,0.3001473,0.7100126,0.9592338,0.44049382,0.7132294,0.21247374,0.0
1.0,0.96942943,0.8993487,0.9889793,0.64782095,0.99191004,0.6196767,0.7126008,0.9645005,0.45363644,0.7427386,0.34110925,0.17799048
0.9909682,0.903007,0.8528271,0.9238125,0.64782095,0.9483041,0.34579003,0.75752485,0.991445,0.40314776,0.8711783,0.34121773,0.10390493
1.0,0.96493,0.6633162,0.9470679,0.58892816,0.8624194,0.23903668,0.43359798,0.9947605,0.07659676,0.81459504,0.3156861,0.15609966
1.0,0.8954381,0.98174715,0.68583226,0.5300354,0.99464893,0.3816241,0.96514153,0.9716136,0.42873654,0.6944986,0.20502023,0.10734527
1.0,0.9685483,0.9415649,0.985478,0.58892816,0.88180166,0.87612385,0.9061728,0.99689555,0.67192477,0.7478229,0.27309886,0.43808633
0.9998833,0.9960686,0.92489547,0.63042986,0.64782095,0.8639003,0.28575367,0.84796077,0.9973645,0.6238907,0.8515934,0.24084671,0.40365267
1.0,1.0,0.984531,0.60100806,1.0,0.9917601,0.25182754,0.9616111,0.97174954,0.21973877,0.7589418892405064,0.39551505,0.0
1.0,0.8459429,0.9139747,0.7539378,0.76560664,0.9274096,0.20636135,0.88717914,1.0,0.24197498,0.83678293,0.32693794,0.5275753
0.93831193,0.90459853,0.9710598,0.99951756,0.64782095,0.78602666,0.58945715,0.94298834,0.9863168,0.43957555,0.73679066,0.27247128,0.20072827
1.0,0.856177,0.967191,0.8845155,0.76560664,0.9950559,0.10062969,0.91794544,1.0,0.5017991,0.75280213,0.4715973,0.44228235
0.97624624,0.9803424,0.8917266,0.8230247,0.76560664,0.9255302,0.45336568,0.6628008,1.0,0.2428012,0.82039994,0.28150788,0.2628862
1.0,0.96455765,0.9353019,0.61722994,0.76560664,0.93100536,0.29237378,0.8555814,0.99867594,0.6490212,0.7980487,0.38323188,0.5085661
1.0,0.8622104,0.9098728,0.74904966,0.58892816,0.9585791,0.21623546,0.8236919,0.9894446,0.25800654,0.6365957,0.31894597,0.040267102
0.9999273,0.9843385,0.69635284,0.97463846,0.76560664,0.99748236,0.26139086,0.56627035,0.99457115,0.26656085,0.76404774,0.26446274,0.18375766
1.0,0.8064573,0.90553856,0.7658915,0.76560664,0.9625811,0.20417559,0.86198705,1.0,0.22422363,0.7915904,0.37571698,0.5306184
1.0,0.9422431,0.92796916,0.9968355,0.64782095,0.9984704,0.25932384,0.7833177091501417,0.9311304,0.12730114,0.7589418892405064,0.3237231269789326,0.11419115
0.998643,0.8211694,0.91064155,0.75475055,0.76560664,0.93093914,0.20837706,0.8681715,1.0,0.24166307,0.7910774,0.44215912,0.5644408
1.0,0.89677805,0.93096584,0.73195744,0.8244994,0.8050357,0.37052417,0.84024525,0.9356973,0.29282895,0.8294429,0.288439,0.13008304
0.9848373,0.9860572,0.8775209,0.99272054,0.058892846,0.9713063,0.26403278,0.62483037,0.97935057,0.57079536,0.6862481,0.19714011,0.16026483
1.0,0.91289705,0.91367745,0.89351565,0.64782095,0.95427924,0.62027776,0.781727,0.99452806,0.6436134,0.836966,0.3349654,0.18336044
0.9358883,0.90244985,0.7228538,0.9668858,0.76560664,0.9676051,0.2596423,0.6245451,1.0,0.061307136,0.8191458,0.35229343,0.48045832
0.99849576,0.95166284,0.8146548,0.90660816,0.58892816,0.959325,0.30662745,0.7106331,0.99066085,0.18031904,0.7163432,0.35879296,0.22241816
1.0,0.8459429,0.9139747,0.7539378,0.76560664,0.9274096,0.20636135,0.88717914,1.0,0.24197498,0.83678293,0.32693794,0.5275753
0.9999744,0.9483665,0.7773912,0.803077,0.76560664,0.818088,0.21107054,0.5563226,0.9964218,0.21196498,0.8005673,0.3291276,0.18031733
0.9999977,0.96829474,0.670002,0.97672033,0.5300354,0.98311645,0.3001473,0.7100126,0.9592338,0.44049382,0.7132294,0.21247374,0.0
1.0,0.9709696,0.6184237,0.94323564,0.64782095,0.89121926,0.2403298,0.40349126,0.95175344,0.06534759,0.80129206,0.3275126,0.13404733
1.0,0.8459429,0.9139747,0.7539378,0.76560664,0.9274096,0.20636135,0.88717914,1.0,0.24197498,0.83678293,0.32693794,0.5275753
1.0,0.9057543,0.9175229,0.915717,0.58892816,0.97302276,0.25932384,0.85223174,0.9893893,0.05383607,0.7544531,0.4201347,0.15881975
1.0,0.96243554,0.6592053,0.9471819,0.058892846,0.802019,0.23914182,0.42984003,0.98254895,0.07584581,0.80666137,0.2970015,0.19232315
1.0,0.5013255,0.97407264,0.99071276,0.76560664,0.8828771,0.2812633,0.9424899,0.9991015,0.80676883,0.7194911,0.37170467,0.28602117
0.91072315,0.69103324,0.9827832,0.6146127,0.76560664,0.91350436,0.32772547,0.93630314,0.9954622,0.22183591,0.73949856,0.3213724,0.26016608
1.0,0.96904385,0.93584234,0.6152078,0.64782095,0.79102415,0.29300356,0.8547652,0.99481034,0.65242803,0.7491532,0.39728746,0.42219839
0.949872,0.9172197,0.9143255,0.9319602,0.76560664,0.97455513,0.23616832,0.8748438,0.99807656,0.09614511,0.80839926,0.30457535,0.3539463
1.0,0.9424074,0.70979476,0.8652641,0.64782095,0.9763267,0.45841897,0.71382666,0.9987851,0.36335933,0.76207507,0.2927668,0.36446428
1.0,0.99044967,0.8954795,0.9587915,0.64782095,0.98275363,0.13224918,0.6720009,0.96010274,0.45128283,0.7530813,0.31794468,0.115435325
1.0,0.9097294,0.8955362,0.8270098,0.58892816,0.9647444,0.25603223,0.85922915,0.97700727,0.036315322,0.7149989,0.50640744,0.010124711
1.0,0.7867023,0.9792809,0.75930464,0.76560664,0.78890914,0.44029534,0.96943635,1.0,0.29627404,0.712858,0.4218323,0.45909142
1.0,0.9561528,0.85555613,0.9522988,0.76560664,0.9743986,0.6055852,0.72178805,1.0,0.52355206,0.7779645,0.4338451,0.27425507
0.99835366,0.9043144,0.92534536,0.97174156,0.76560664,0.85894763,0.25108874,0.91041905,0.99811614,0.071680784,0.7499693,0.27845094,0.257119
1.0,0.95118904,0.7715207,0.8020257,0.76560664,0.7772495,0.21090716,0.55296266,0.99799687,0.21408932,0.8157228,0.35443026,0.32644978
1.0,0.8459429,0.9139747,0.7539378,0.76560664,0.9274096,0.20636135,0.88717914,1.0,0.24197498,0.83678293,0.32693794,0.5275753
1.0,0.9445495,0.705896,0.8656388,0.64782095,0.9754976,0.45841897,0.71752024,0.9952097,0.36362118,0.7838511,0.29885653,0.26576778
1.0,0.8874625,0.8896752,0.969031,0.64782095,0.6217066,0.127873,0.85711724,0.9982003,0.48423293,0.8055565,0.38193542,0.43831807
1.0,0.9574041,0.6541309,0.94791913,1.0,0.80794597,0.23945981,0.43068147,0.9825649,0.07378007,0.63569593,0.21922779,0.04345864
0.8808203,0.9505442,0.8303288,0.826892,0.76560664,0.90296924,0.44231784,0.6446616,0.9971555,0.2588837,0.7696537,0.32411963,0.32925385
1.0,0.5795079,0.9695863,0.78409517,0.76560664,0.94167656,0.4679581,0.97917366,1.0,0.72737694,0.77398086,0.31618497,0.34397912
1.0,0.97162646,0.8026748,0.9703954,0.64782095,0.8766622,0.45841897,0.8647258,0.9544879,0.31614554,0.8674053,0.30578092,0.10858945
0.9946326,0.99607444,0.82173705,0.996613,0.058892846,0.994028,0.22665203,0.7662111,0.98875076,0.15709178,0.7521684,0.30021632,0.2730109
0.996504,0.82519746,0.9130412,0.752393,0.76560664,0.9265081,0.20900345,0.8704797,1.0,0.2443974,0.7712582,0.4176654,0.47734496
0.996615,0.9968704,0.7255658,0.93558234,0.76560664,0.96871185,0.20998311,0.43858337,0.99803686,0.088769354,0.70172906,0.37814865,0.2731764
0.9495497,0.987891,0.755074,0.99076027,0.058892846,0.98085827,0.15036798,0.5773667,0.9936575,0.2420142,0.6427406,0.28495392,0.13888873
1.0,0.95194227,0.65710473,0.9512172,0.058892846,0.85580707,0.23978227,0.44191796,0.9825651,0.07146199,0.7899446,0.5174739,0.17471164
1.0,0.95274144,0.9570319,0.9106692,0.64782095,0.96390784,0.7048147,0.9269047,0.9643161,0.715026,0.7704945,0.2459877,0.16622438
0.985105,0.97973955,0.8986537,0.69964135,0.058892846,0.9744089,0.24715757,0.9157915,0.9697715,0.25184646,0.51766,0.07204789,0.0
1.0,0.9675462,0.96357083,0.99695396,0.64782095,0.7786233,0.28381234,0.91913277,0.996457,0.6782222,0.79016405,0.2911698,0.17939617
0.99632335,0.9075314,0.8295103,0.9835693,0.76560664,0.9434023,0.31792897,0.6032287,1.0,0.3976215,0.83280456,0.43297017,0.4468054
1.0,0.85928214,0.95163345,0.61045635,0.76560664,0.962749,0.29695892,0.9118291,0.9993369,0.59436166,0.8239476,0.33737233,0.3494233
0.9999754,0.9493873,0.77799445,0.80240214,0.76560664,0.908166,0.21113598,0.55798465,0.9979963,0.21133798,0.83372813,0.32895464,0.31056187
0.9852073,0.9363822,0.7528074,0.9688094,0.76560664,0.94402266,0.21441644,0.70471907,0.9934587,0.07165896,0.8068194,0.33384666,0.3107234
0.9999273,0.9843385,0.69635284,0.97463846,0.76560664,0.99748236,0.26139086,0.56627035,0.99457115,0.26656085,0.76404774,0.26446274,0.18375766
1.0,0.95118904,0.7715207,0.8020257,0.76560664,0.7772495,0.21090716,0.55296266,0.99799687,0.21408932,0.8157228,0.35443026,0.32644978
0.9741727,0.99651694,0.9483968,0.94807404,0.76560664,0.9740831,0.14642125,0.90711284,1.0,0.53937,0.7463042,0.3710691,0.41174272
0.98315024,0.82056093,0.9442998,0.7219465,0.058892846,0.9604697,0.21126509,0.9046204,0.9885117,0.26022825,0.7631594,0.3211659,0.29698488
1.0,0.9973333,0.8963702,0.9607735,0.64782095,0.9859472,0.13225329,0.6711508,0.9771015,0.45106965,0.7174984,0.37182683,0.15321805
1.0,0.9128423,0.86928946,0.95183027,0.76560664,0.97522366,0.27005875,0.88423437,1.0,0.20459655,0.7718325,0.37304014,0.5633194
1.0,0.9610447,0.63880134,0.95816195,0.76560664,0.70567715,0.24167585,0.44855934,0.97037053,0.06278901,0.7834552,0.34395328,0.13008304
1.0,0.91638947,0.9275991,0.99897206,0.76560664,0.9783618,0.25932384,0.91182446,0.9986816,0.119767606,0.64426625,0.32999945,0.18211626
1.0,0.94943553,0.6521724,0.950942,0.58892816,0.79684025,0.23978227,0.4339878,0.9947769,0.07139122,0.8054553,0.28766116,0.2300237
1.0,0.98967695,0.8898324,0.9598416,0.64782095,0.98625267,0.13239342,0.66949224,0.96068555,0.4489272,0.7417947,0.3412845,0.12556003
0.963296,0.95166284,0.9746761,0.42954415,0.76560664,0.916039,0.23191273,0.9675385,0.99742556,0.26500916,0.8057516,0.40571168,0.27137348
1.0,0.9527232,0.8235623,0.9394791,0.76560664,0.9881363,0.6008547,0.72545,0.99905926,0.5336846,0.79445326,0.31851217,0.23539366
1.0,0.6784433,0.9531765,0.9818693,0.64782095,0.90127695,0.37595743,0.9175536,0.9975496,0.7522908,0.8512974,0.35018802,0.18172301
1.0,0.99743474,0.8038001,0.9568801,0.8244994,0.91963196,0.45841897,0.84648466,0.9987667,0.32181495,0.78510207,0.33496007,0.3308113
0.9999734,0.9802592,0.92666054,0.99173397,0.64782095,0.9627403,0.25932384,0.91740435,0.98427427,0.12422188,0.7977043,0.2788383,0.17939617
0.9778024,0.9728614,0.99144095,0.91251385,0.76560664,0.7050979,0.13997161,0.93130827,1.0,0.2552847,0.78051746,0.3215688,0.5207294
1.0,0.97412324,0.67096555,0.92545223,0.76560664,0.72461396,0.23679912,0.36792123,0.9980407,0.09263339,0.74757344,0.46602863,0.36623636
0.8772388,0.8932712,0.7851144,0.9806219,0.058892846,0.9727434,0.28858954,0.7141546,0.9757805,0.41179222,0.68839324,0.14988169,0.12149654
1.0,0.9764953,0.62098247,0.94492644,0.64782095,0.89347273,0.24085402,0.40949237,0.93140453,0.062446862,0.79096544,0.25603178,0.10406644
0.99765456,0.9962376,0.9493512,0.9443182,0.76560664,0.98783505,0.14771849,0.9077248,1.0,0.53653467,0.7434594,0.360651,0.4796678
1.0,0.9803424,0.98107153,0.64728045,0.76560664,0.94577867,0.39709353,0.97129154,1.0,0.5186942,0.8007767,0.35378107,0.3467032
1.0,0.91638947,0.9275991,0.99897206,0.76560664,0.9783618,0.25932384,0.91182446,0.9986816,0.119767606,0.64426625,0.32999945,0.18211626
1.0,0.9917841,0.6132642,0.9575426,0.76560664,0.65555894,0.24298334,0.43994826,0.9887523,0.054667428,0.83160573,0.37912226,0.20416859
1.0,0.8848293,0.8424786,0.96641976,1.0,0.9424302,0.13576669,0.81325555,0.99134266,0.42640328,0.68687534,0.4813009,0.36295354
1.0,0.98890716,0.9246241,1.0,0.58892816,0.97700953,0.25932384,0.92368937,0.90070903,0.12934664,0.7354532,0.28904253,0.13008304
1.0,0.9915215,0.93635654,0.99667865,0.64782095,0.985568,0.8791045,0.9248098,0.9120111,0.60975087,0.7833478,0.22786267,0.11147105
0.996785,0.8146932,0.9415759,0.93891066,0.76560664,0.7620375,0.0,0.9322837,1.0,0.6314833,0.7991917,0.40664646,0.44640812
1.0,0.89022607,0.9276758,0.99900156,0.64782095,0.9923891,0.25932384,0.7833177091501417,0.9736607,0.11064284,0.764206,0.26018962,0.12267843
0.9481761,0.7696812,0.95691806,0.986254,0.058892846,0.9843793,0.32757944,0.9351761,0.9911072,0.6823419,0.67637974,0.25375468,0.21523947
