x,y,species cloglog values
1870.0,1870.0,0.01327366
1871.0,1871.0,0.5636437
1872.0,1872.0,0.04820007
1873.0,1873.0,0.19508761
1874.0,1874.0,0.09592826
1875.0,1875.0,0.8391414
1876.0,1876.0,0.104306765
1877.0,1877.0,0.2240489
1878.0,1878.0,0.08754859
1879.0,1879.0,0.19246383
1880.0,1880.0,0.17345122
1881.0,1881.0,0.012573657
1882.0,1882.0,0.048156824
1883.0,1883.0,0.6752954
1884.0,1884.0,0.017759426
1885.0,1885.0,0.54132
1886.0,1886.0,0.1798176
1887.0,1887.0,0.2846647
1888.0,1888.0,0.9173765
1889.0,1889.0,0.4140701
1890.0,1890.0,0.58829474
1891.0,1891.0,0.380608
1892.0,1892.0,0.13282456
1893.0,1893.0,0.029325278
1894.0,1894.0,0.111272514
1895.0,1895.0,0.047506135
1896.0,1896.0,0.4822764
1897.0,1897.0,0.07204371
1898.0,1898.0,0.036639147
1899.0,1899.0,0.04809269
1900.0,1900.0,0.22877169
1901.0,1901.0,0.3020052
1902.0,1902.0,0.078621276
1903.0,1903.0,0.050644588
1904.0,1904.0,0.11179319
1905.0,1905.0,0.10386216
1906.0,1906.0,0.011897653
1907.0,1907.0,0.19528875
1908.0,1908.0,0.053929627
1909.0,1909.0,0.034936577
1910.0,1910.0,0.30461594
1911.0,1911.0,0.0675504
1912.0,1912.0,0.34096974
1913.0,1913.0,0.0022818667
1914.0,1914.0,0.12716697
1915.0,1915.0,0.094701186
1916.0,1916.0,0.090147436
1917.0,1917.0,0.033853166
1918.0,1918.0,0.014903799
1919.0,1919.0,0.39680296
1920.0,1920.0,0.6152191
1921.0,1921.0,0.122085705
1922.0,1922.0,0.19799428
1923.0,1923.0,0.012818981
1924.0,1924.0,0.27670932
1925.0,1925.0,0.31428275
1926.0,1926.0,0.067054905
1927.0,1927.0,0.12464984
1928.0,1928.0,0.94969994
1929.0,1929.0,0.11808038
1930.0,1930.0,0.94200146
1931.0,1931.0,0.21722968
1932.0,1932.0,0.050623853
1933.0,1933.0,0.15127708
1934.0,1934.0,0.34928843
1935.0,1935.0,0.03492898
1936.0,1936.0,0.50634897
1937.0,1937.0,0.473815
1938.0,1938.0,0.009123982
1939.0,1939.0,0.39334926
1940.0,1940.0,0.6794236
1941.0,1941.0,0.07136669
1942.0,1942.0,0.083050184
1943.0,1943.0,0.06892658
1944.0,1944.0,0.07792768
1945.0,1945.0,0.101758786
1946.0,1946.0,0.373773
1947.0,1947.0,0.13662402
1948.0,1948.0,0.41948122
1949.0,1949.0,0.18856747
1950.0,1950.0,0.31260982
1951.0,1951.0,0.42534494
1952.0,1952.0,0.32828772
1953.0,1953.0,0.10876507
1954.0,1954.0,0.13307756
1955.0,1955.0,0.44823632
1956.0,1956.0,0.19640522
1957.0,1957.0,0.098323084
1958.0,1958.0,0.07144172
1959.0,1959.0,0.21872015
1960.0,1960.0,0.27715108
1961.0,1961.0,0.0675763
1962.0,1962.0,0.08162211
1963.0,1963.0,0.10447666
1964.0,1964.0,0.34375572
1965.0,1965.0,0.2664716
1966.0,1966.0,0.09530563
1967.0,1967.0,0.09606817
1968.0,1968.0,0.26691225
1969.0,1969.0,0.13515425
1970.0,1970.0,0.46754846
1971.0,1971.0,0.17312911
1972.0,1972.0,0.46719015
1973.0,1973.0,0.19977492
1974.0,1974.0,0.16214363
1975.0,1975.0,0.49466252
1976.0,1976.0,0.002563681
1977.0,1977.0,0.011681558
1978.0,1978.0,0.6294533
1979.0,1979.0,0.3283937
1980.0,1980.0,0.0024889233
1981.0,1981.0,0.2920847
1982.0,1982.0,0.07122681
1983.0,1983.0,0.22590098
1984.0,1984.0,0.23962873
1985.0,1985.0,0.7489782
1986.0,1986.0,0.5198272
1987.0,1987.0,0.3407361
1988.0,1988.0,0.044025432
1989.0,1989.0,0.19009578
1990.0,1990.0,0.30845085
1991.0,1991.0,0.6839746
1992.0,1992.0,0.0022189885
1993.0,1993.0,0.13311552
1994.0,1994.0,0.04442219
1995.0,1995.0,0.12689349
1996.0,1996.0,0.002916308
1997.0,1997.0,0.32188612
1998.0,1998.0,0.01671058
1999.0,1999.0,0.41124207
2000.0,2000.0,0.6423107
2001.0,2001.0,0.052969486
2002.0,2002.0,0.036684908
2003.0,2003.0,0.13334589
2004.0,2004.0,0.38826942
2005.0,2005.0,0.6654967
2006.0,2006.0,0.012631476
2007.0,2007.0,0.28427947
2008.0,2008.0,0.617815
2009.0,2009.0,0.05517827
2010.0,2010.0,0.26972738
2011.0,2011.0,0.020373221
2012.0,2012.0,0.22431739
2013.0,2013.0,0.08067372
2014.0,2014.0,0.051567063
2015.0,2015.0,0.3927443
2016.0,2016.0,0.069136344
2017.0,2017.0,0.06342053
2018.0,2018.0,0.22255857
2019.0,2019.0,0.09216038
2020.0,2020.0,0.27110654
2021.0,2021.0,0.0434566
2022.0,2022.0,0.13629636
2023.0,2023.0,0.4725303
2024.0,2024.0,0.1016608
2025.0,2025.0,0.46328297
2026.0,2026.0,0.6095792
2027.0,2027.0,0.30992848
2028.0,2028.0,0.22119913
2029.0,2029.0,0.3024575
2030.0,2030.0,0.18631318
2031.0,2031.0,0.21465343
2032.0,2032.0,0.059044074
2033.0,2033.0,0.6496613
2034.0,2034.0,0.0604929
2035.0,2035.0,0.21302177
2036.0,2036.0,0.0038471895
2037.0,2037.0,0.34293193
2038.0,2038.0,0.15895467
2039.0,2039.0,0.30860323
2040.0,2040.0,0.084020235
2041.0,2041.0,0.5089909
2042.0,2042.0,0.26440462
2043.0,2043.0,0.18044995
2044.0,2044.0,0.10490532
2045.0,2045.0,0.3622727
2046.0,2046.0,0.47147256
2047.0,2047.0,0.5811313
2048.0,2048.0,0.2363883
2049.0,2049.0,0.0057898522
2050.0,2050.0,0.12391679
2051.0,2051.0,0.11884626
2052.0,2052.0,0.27850768
2053.0,2053.0,0.029916506
2054.0,2054.0,0.12766697
2055.0,2055.0,0.928277
2056.0,2056.0,0.28817204
2057.0,2057.0,0.082691744
2058.0,2058.0,0.12560609
2059.0,2059.0,0.13229676
2060.0,2060.0,0.31034857
2061.0,2061.0,0.26372558
2062.0,2062.0,0.09372365
2063.0,2063.0,0.23445234
2064.0,2064.0,0.44541663
2065.0,2065.0,0.06450133
2066.0,2066.0,0.046873793
2067.0,2067.0,0.124499194
2068.0,2068.0,0.36946368
2069.0,2069.0,0.5069059
2070.0,2070.0,0.47921193
2071.0,2071.0,0.24421883
2072.0,2072.0,0.20966865
2073.0,2073.0,0.050106756
2074.0,2074.0,0.9618469
2075.0,2075.0,0.07916854
2076.0,2076.0,0.04263196
2077.0,2077.0,0.057626996
2078.0,2078.0,0.0758467
2079.0,2079.0,0.08437065
2080.0,2080.0,0.17940228
2081.0,2081.0,0.20671335
2082.0,2082.0,0.07557668
2083.0,2083.0,0.07116111
2084.0,2084.0,0.21373254
2085.0,2085.0,0.2000372
2086.0,2086.0,0.15385473
2087.0,2087.0,0.045006324
2088.0,2088.0,0.0041635674
2089.0,2089.0,0.81578624
2090.0,2090.0,0.18707222
2091.0,2091.0,0.511942
2092.0,2092.0,0.04132334
2093.0,2093.0,0.08975125
2094.0,2094.0,0.010412803
2095.0,2095.0,0.37087646
2096.0,2096.0,0.52294487
2097.0,2097.0,0.1402269
2098.0,2098.0,0.068316065
2099.0,2099.0,0.43790832
2100.0,2100.0,0.4312975
2101.0,2101.0,0.6415391
2102.0,2102.0,0.054905
2103.0,2103.0,0.08309773
2104.0,2104.0,0.3105829
2105.0,2105.0,0.7716617
2106.0,2106.0,0.9735872
2107.0,2107.0,0.82567054
2108.0,2108.0,0.19379716
2109.0,2109.0,0.044314675
2110.0,2110.0,0.3060177
2111.0,2111.0,0.17057405
2112.0,2112.0,0.11148054
2113.0,2113.0,0.9359887
2114.0,2114.0,0.7221705
2115.0,2115.0,0.06760333
2116.0,2116.0,0.17532414
2117.0,2117.0,0.008626746
2118.0,2118.0,0.055400588
2119.0,2119.0,0.020369736
2120.0,2120.0,0.5049712
2121.0,2121.0,0.062321004
2122.0,2122.0,0.12462132
2123.0,2123.0,0.1381221
2124.0,2124.0,0.05253315
2125.0,2125.0,0.011826859
2126.0,2126.0,0.04383367
2127.0,2127.0,0.09108512
2128.0,2128.0,0.038510818
2129.0,2129.0,0.31085303
2130.0,2130.0,0.10100238
2131.0,2131.0,0.019314092
2132.0,2132.0,0.023558471
2133.0,2133.0,0.15001474
2134.0,2134.0,0.21628982
2135.0,2135.0,0.030455342
2136.0,2136.0,0.59925514
2137.0,2137.0,0.02626023
2138.0,2138.0,0.030549452
2139.0,2139.0,0.0121498965
2140.0,2140.0,0.7790383
2141.0,2141.0,0.041576236
2142.0,2142.0,0.09083683
2143.0,2143.0,0.0014984652
2144.0,2144.0,0.036774147
2145.0,2145.0,0.014573947
2146.0,2146.0,0.23696157
2147.0,2147.0,0.10064743
2148.0,2148.0,0.14164104
2149.0,2149.0,0.11379289
2150.0,2150.0,0.4486906
2151.0,2151.0,0.12005994
2152.0,2152.0,0.8443377
2153.0,2153.0,0.4330838
2154.0,2154.0,0.594517
2155.0,2155.0,0.17750849
2156.0,2156.0,0.33184022
2157.0,2157.0,0.69141024
2158.0,2158.0,0.02290338
2159.0,2159.0,0.45319387
2160.0,2160.0,0.3161345
2161.0,2161.0,0.13266642
2162.0,2162.0,0.04808886
2163.0,2163.0,0.41507784
2164.0,2164.0,0.20643434
2165.0,2165.0,0.04320541
2166.0,2166.0,0.08176281
2167.0,2167.0,0.2703378
2168.0,2168.0,0.14009319
2169.0,2169.0,0.38376668
2170.0,2170.0,0.08723241
2171.0,2171.0,0.5279966
2172.0,2172.0,0.079660945
2173.0,2173.0,0.0581066
2174.0,2174.0,0.6639688
2175.0,2175.0,0.036100682
2176.0,2176.0,0.06295535
2177.0,2177.0,0.13345101
2178.0,2178.0,0.26048386
2179.0,2179.0,0.040479973
2180.0,2180.0,0.9484254
2181.0,2181.0,0.36736706
2182.0,2182.0,0.8104578
2183.0,2183.0,0.028568825
2184.0,2184.0,0.16248286
2185.0,2185.0,0.1196365
2186.0,2186.0,0.2107931
2187.0,2187.0,0.1577015
2188.0,2188.0,0.09349036
2189.0,2189.0,0.63375443
2190.0,2190.0,0.13523926
2191.0,2191.0,0.38833758
2192.0,2192.0,0.4897316
2193.0,2193.0,0.08895983
2194.0,2194.0,0.23738629
2195.0,2195.0,0.059596542
2196.0,2196.0,0.045704193
2197.0,2197.0,0.50514704
2198.0,2198.0,0.1628932
2199.0,2199.0,0.42957947
2200.0,2200.0,0.21227546
2201.0,2201.0,0.01435015
2202.0,2202.0,0.10823283
2203.0,2203.0,0.92898184
2204.0,2204.0,0.2730818
2205.0,2205.0,0.05486317
2206.0,2206.0,0.59070474
2207.0,2207.0,0.069974676
2208.0,2208.0,0.039207228
2209.0,2209.0,0.22324209
2210.0,2210.0,0.25738737
2211.0,2211.0,0.9838591
2212.0,2212.0,0.045213547
2213.0,2213.0,0.04936527
2214.0,2214.0,0.107692964
2215.0,2215.0,0.033954874
2216.0,2216.0,0.08977974
2217.0,2217.0,0.40523052
2218.0,2218.0,0.96340406
2219.0,2219.0,0.004689243
2220.0,2220.0,0.19248436
2221.0,2221.0,0.10245603
2222.0,2222.0,0.20588596
2223.0,2223.0,0.051241904
2224.0,2224.0,0.41654372
2225.0,2225.0,0.099538796
2226.0,2226.0,0.21391915
2227.0,2227.0,0.06297214
2228.0,2228.0,0.16257489
2229.0,2229.0,0.087001204
2230.0,2230.0,0.15001445
