Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.82353E-3,87.543858283,0.959183871,0.014981273,0.861271676,0.976744186
2.83027E-3,87.826884861,0.95949408,0.014565127,0.867052023,0.976744186
2.86997E-3,88.113881443,0.961275465,0.01414898,0.867052023,0.976744186
2.88309E-3,88.402190231,0.961846868,0.013732834,0.87283237,0.976744186
2.89388E-3,88.691578093,0.962310429,0.013316687,0.87283237,0.976744186
2.90361E-3,89.271326593,0.962723497,0.012484395,0.884393064,1
2.91102E-3,89.562428619,0.963035268,0.012068248,0.89017341,1
2.91987E-3,89.854415862,0.963404109,0.011652102,0.895953757,1
2.9276E-3,90.14717561,0.963722978,0.011235955,0.895953757,1
2.9835E-3,90.445525884,0.965949271,0.010819809,0.901734104,1
3.07352E-3,90.752878248,0.969250615,0.010403662,0.907514451,1
3.08941E-3,91.061819158,0.969799034,0.009987516,0.913294798,1
3.10407E-3,91.372225962,0.970296428,0.009571369,0.913294798,1
3.19298E-3,91.691524392,0.973142711,0.009155223,0.913294798,1
3.20771E-3,92.012295865,0.973587175,0.008739076,0.913294798,1
3.21078E-3,92.333373607,0.973678659,0.00832293,0.913294798,1
3.25796E-3,92.659170039,0.975048755,0.007906783,0.913294798,1
3.37821E-3,92.996991122,0.978226345,0.007490637,0.913294798,1
3.41627E-3,93.33861802,0.979145161,0.00707449,0.919075145,1
3.45647E-3,93.684264767,0.980073578,0.006658344,0.924855491,1
3.45985E-3,94.030249353,0.980149696,0.006242197,0.930635838,1
3.46655E-3,94.376904636,0.980299949,0.005826051,0.930635838,1
3.64245E-3,94.741149502,0.983859121,0.005409904,0.936416185,1
3.75307E-3,95.116456956,0.98576034,0.004993758,0.936416185,1
3.76534E-3,95.492991053,0.985956849,0.004577611,0.942196532,1
3.82053E-3,95.875043779,0.986807925,0.004161465,0.947976879,1
3.97659E-3,96.272702977,0.988945738,0.003745318,0.953757225,1
3.97761E-3,96.670464148,0.9889585,0.003329172,0.959537572,1
4.0222E-3,97.072684446,0.989502417,0.002913025,0.965317919,1
4.17676E-3,97.49036079,0.991188577,0.002496879,0.971098266,1
4.33158E-3,97.923519001,0.992606062,0.002080732,0.976878613,1
4.44828E-3,98.36834677,0.993521687,0.001664586,0.98265896,1
4.54215E-3,98.822561575,0.99417524,0.001248439,0.98265896,1
5.88719E-3,99.411280788,0.998730827,0.000832293,0.988439306,1
5.88719E-3,100,0.998730827,0,0.988439306,1
